hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,47,15,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,75,15,2,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,74,15,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,137,15,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,83,NAN,0,Transient,0,0
City Hotel,51,15,2,0,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,1,3
City Hotel,36,15,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,50,15,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,79,15,1,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,90,15,2,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,83,15,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,0,15,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,76,15,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NAN,0,Transient,0,0
City Hotel,186,15,2,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,186,15,2,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,84,15,2,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,96,15,2,1,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,96,15,2,1,2,0.0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,202,15,2,1,0,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,82,15,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,202,15,2,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,102,15,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,91,15,2,1,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,44,15,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,36,15,2,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,73,15,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,86,15,2,1,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,10,15,2,0,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,1,D,D,0,No Deposit,NAN,NAN,0,Group,0,2
City Hotel,5,15,2,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,104,15,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,3
City Hotel,76,15,2,3,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,62,15,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,202,15,2,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,1,2
City Hotel,60,15,2,2,2,1.0,0,BB,BGR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,1
City Hotel,8,15,2,2,2,1.0,0,HB,POL,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NAN,0,Transient,1,0
City Hotel,9,15,2,0,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,116,15,2,0,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,3
City Hotel,11,15,1,0,3,0.0,0,BB,OMN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,4,15,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
Resort Hotel,19,15,2,4,2,1.0,0,HB,PRT,Direct,TA/TO,0,0,4,A,D,0,No Deposit,NAN,NAN,0,Transient,1,3
City Hotel,38,15,1,0,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,3,15,2,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,68,15,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,0
City Hotel,76,15,2,3,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
Resort Hotel,61,15,2,2,2,1.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,4
City Hotel,3,15,1,0,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,4,15,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,71,15,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NAN,0,Transient,0,1
City Hotel,56,15,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,0,15,1,0,2,0.0,0,SC,AGO,Online TA,Direct,0,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,2
Resort Hotel,3,15,2,1,2,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,4,15,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
Resort Hotel,212,15,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,NAN,0,Transient,0,0
City Hotel,202,15,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9,NAN,0,Transient,1,1
City Hotel,85,15,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,28,15,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,62,15,2,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,75,15,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,2,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,63,15,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,0
City Hotel,67,15,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NAN,0,Transient,0,0
City Hotel,93,15,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,63,15,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,96,15,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,83,15,2,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,248,15,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,40,15,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,160,15,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,14,15,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,153,15,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,216,15,4,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient-Party,1,2
Resort Hotel,216,15,4,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient-Party,0,2
City Hotel,110,15,2,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,98,15,2,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,73,15,2,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,138,15,2,3,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,3
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,3,15,1,0,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,2,A,A,0,No Deposit,250,NAN,0,Group,0,3
Resort Hotel,254,15,4,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,0
City Hotel,171,15,2,0,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,171,15,2,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,52,15,2,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,236,15,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,NAN,0,Transient,0,1
City Hotel,30,15,2,0,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,196,15,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,124,15,2,5,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,493,NAN,0,Contract,0,0
City Hotel,83,15,2,3,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
Resort Hotel,124,15,2,5,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,493,NAN,0,Contract,0,0
Resort Hotel,124,15,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,493,NAN,0,Contract,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,49,15,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,0,1
City Hotel,88,15,2,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,63,15,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,124,15,2,5,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,3,No Deposit,493,NAN,0,Contract,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,41,15,2,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,1
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,124,15,4,10,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,E,E,0,No Deposit,493,NAN,0,Contract,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,86,15,2,5,3,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,0,No Deposit,NAN,NAN,0,Transient,0,1
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,133,15,4,9,2,0.0,0,BB,SWE,Online TA,TA/TO,1,0,1,A,A,1,No Deposit,240,NAN,0,Transient,0,2
City Hotel,86,15,2,5,3,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,0,No Deposit,NAN,NAN,0,Transient,0,1
Resort Hotel,124,15,4,10,2,1.0,0,HB,PRT,Groups,TA/TO,0,0,0,H,H,0,No Deposit,493,NAN,0,Contract,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,0
City Hotel,171,15,2,0,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,171,15,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,28,15,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,52,15,2,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,248,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58,NAN,0,Transient-Party,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,66,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,137,15,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NAN,0,Transient,0,0
City Hotel,73,15,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,7,Transient,0,0
Resort Hotel,88,15,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NAN,0,Transient,1,1
Resort Hotel,82,15,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,80,15,2,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,62,15,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NAN,0,Transient,1,1
City Hotel,79,15,2,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,62,15,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NAN,0,Transient,0,1
City Hotel,122,15,2,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,87,15,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,1,0
Resort Hotel,70,15,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241,NAN,0,Transient,1,1
City Hotel,74,15,2,3,2,1.0,0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NAN,0,Transient,0,0
Resort Hotel,48,15,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,2
City Hotel,202,15,2,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,10,15,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,1,3
City Hotel,145,15,2,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NAN,0,Transient,0,2
City Hotel,101,15,2,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NAN,0,Transient,0,4
Resort Hotel,185,15,2,2,2,1.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240,NAN,0,Transient,1,2
Resort Hotel,13,15,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,196,NAN,0,Transient-Party,0,1
Resort Hotel,12,15,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,1,2
Resort Hotel,12,15,2,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,2
Resort Hotel,13,15,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,196,NAN,0,Transient-Party,0,1
Resort Hotel,11,15,2,2,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NAN,0,Transient,1,0
City Hotel,102,15,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,150,15,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,45,15,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,200,15,2,2,1,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,0,1
Resort Hotel,200,15,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,1,1
Resort Hotel,200,15,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,0,1
